"","1","2","3","4","5","6","7","8","Gene"
"5992",4,0,3,0,2,1,2,1,"Ivd"
"5993",1,7,5,11,1,19,12,30,"Ivns1abp"
"5994",1,0,0,0,0,1,1,0,"Iws1"
"5995",1,0,0,0,0,1,0,0,"Izumo4"
"5996",1,0,0,0,0,0,0,1,"Jag1"
"5997",0,6,0,1,0,3,0,2,"Jag2"
"5998",2,0,7,2,3,3,3,2,"Jagn1"
"5999",7,1,2,5,0,5,7,4,"Jak1"
"6000",5,5,5,1,1,5,1,1,"Jak2"
"6001",0,2,0,6,0,0,0,2,"Jak3"
"6002",0,0,1,0,0,2,0,1,"Jakmip1"
"6003",0,0,0,0,0,3,4,13,"Jakmip2"
"6004",0,0,1,0,0,0,0,2,"Jakmip3"
"6005",5,3,2,4,0,1,13,3,"Jam2"
"6006",2,0,27,1,15,2,5,2,"Jam3"
"6007",1,1,1,0,1,0,2,4,"Jarid2"
"6008",0,0,1,0,0,6,9,5,"Jazf1"
"6009",5,0,3,2,3,17,2,2,"Jdp2"
"6010",0,0,0,0,0,0,0,0,"Jhdm1d"
"6011",2,5,3,0,1,6,16,2,"Jkamp"
"6012",9,1,4,2,1,4,4,5,"Jmjd1c"
"6013",4,0,0,0,0,3,0,3,"Jmjd4"
"6014",3,5,0,7,1,6,0,8,"Jmjd6"
"6015",0,1,0,0,0,0,0,0,"Jmjd7"
"6016",3,3,1,2,3,3,3,2,"Jmjd8"
"6017",0,5,1,0,0,2,2,2,"Jmy"
"6018",3,1,6,0,0,5,1,0,"Josd1"
"6019",1,4,16,3,44,1,2,1,"Josd2"
"6020",0,0,0,0,0,0,0,0,"Jph1"
"6021",0,0,2,0,2,3,8,6,"Jph3"
"6022",0,0,0,1,0,5,2,15,"Jph4"
"6023",7,1,5,0,4,0,3,10,"Jtb"
"6024",1,2,0,0,0,0,0,2,"Jub"
"6025",267,83,29,87,7,118,81,47,"Jun"
"6026",104,115,1,316,2,56,18,62,"Junb"
"6027",62,61,7,133,12,32,29,21,"Jund"
"6028",1,0,2,1,0,2,2,0,"Jup"
"6029",6,0,0,0,1,1,2,8,"Kalrn"
"6030",4,1,10,0,1,1,5,7,"Kank1"
"6031",0,4,0,0,0,0,0,1,"Kank2"
"6032",1,5,0,0,0,0,0,7,"Kank3"
"6033",0,1,0,0,0,0,0,0,"Kank4"
"6034",0,7,6,2,1,14,7,6,"Kars"
"6035",9,6,3,1,2,7,6,5,"Kat2a"
"6036",1,3,1,0,2,0,3,0,"Kat2b"
"6037",2,0,2,1,1,6,3,3,"Kat5"
"6038",1,4,0,0,0,0,0,0,"Katna1"
"6039",1,0,4,0,3,2,1,5,"Katnal1"
"6040",0,3,1,0,2,1,2,2,"Katnb1"
"6041",0,0,0,0,0,0,0,0,"Kazald1"
"6042",0,1,11,0,8,1,7,2,"Kazn"
"6043",9,3,1,0,0,1,7,2,"Kbtbd11"
"6044",2,5,1,2,0,6,6,1,"Kbtbd2"
"6045",1,0,1,0,0,0,0,0,"Kbtbd3"
"6046",2,1,0,0,0,1,6,2,"Kbtbd4"
"6047",0,0,0,0,0,1,3,2,"Kbtbd7"
"6048",1,0,0,0,0,0,0,0,"Kbtbd8"
"6049",3,12,1,0,1,1,3,8,"Kcmf1"
"6050",0,0,0,0,6,0,1,0,"Kcna1"
"6051",6,0,1,0,0,0,0,1,"Kcna2"
"6052",0,0,0,0,0,2,0,0,"Kcna3"
"6053",0,0,0,0,0,0,0,0,"Kcna4"
"6054",2,1,7,0,8,2,6,2,"Kcna6"
"6055",0,0,0,0,0,0,0,0,"Kcna7"
"6056",0,0,0,0,0,1,0,0,"Kcnab1"
"6057",0,0,0,3,1,3,0,6,"Kcnab2"
"6058",0,0,0,0,0,1,3,0,"Kcnab3"
"6059",0,0,0,0,0,0,1,0,"Kcnb1"
"6060",0,0,0,0,0,1,0,0,"Kcnb2"
"6061",0,0,0,0,0,8,2,0,"Kcnc1"
"6062",0,0,0,0,0,1,0,2,"Kcnc2"
"6063",0,0,1,0,0,1,1,0,"Kcnc3"
"6064",1,0,0,0,0,3,1,0,"Kcnc4"
"6065",0,0,0,2,0,0,0,1,"Kcnd1"
"6066",1,0,0,0,0,4,5,0,"Kcnd2"
"6067",3,0,0,0,0,3,4,2,"Kcnd3"
"6068",4,0,0,0,0,0,0,5,"Kcne1l"
"6069",0,0,0,0,0,0,0,0,"Kcne3"
"6070",0,5,1,0,0,0,1,0,"Kcne4"
"6071",0,0,0,0,0,0,1,6,"Kcnf1"
"6072",0,0,0,0,0,0,0,0,"Kcng1"
"6073",0,0,0,0,0,0,0,0,"Kcng4"
"6074",0,0,0,0,0,0,0,1,"Kcnh1"
"6075",0,0,0,0,0,3,3,0,"Kcnh2"
"6076",0,0,0,2,0,0,0,1,"Kcnh3"
"6077",0,0,0,0,0,0,0,3,"Kcnh4"
"6078",0,0,0,0,0,0,1,0,"Kcnh5"
"6079",0,0,0,0,0,4,0,0,"Kcnh7"
"6080",0,0,0,0,0,0,2,0,"Kcnh8"
"6081",0,0,0,0,0,5,5,4,"Kcnip1"
"6082",0,0,0,0,0,13,3,4,"Kcnip2"
"6083",8,0,6,0,0,1,61,14,"Kcnip3"
"6084",0,0,0,0,0,4,0,0,"Kcnip4"
"6085",51,0,17,0,5,3,23,12,"Kcnj10"
"6086",0,0,0,0,0,0,0,5,"Kcnj11"
"6087",0,0,0,0,0,0,0,0,"Kcnj12"
"6088",3,0,0,0,0,0,0,0,"Kcnj16"
"6089",0,10,0,0,0,0,0,3,"Kcnj2"
"6090",0,0,0,0,0,6,0,0,"Kcnj3"
"6091",0,0,0,0,0,0,0,2,"Kcnj4"
"6092",0,0,0,0,0,0,0,0,"Kcnj5"
"6093",0,2,0,0,0,0,0,3,"Kcnj8"
"6094",0,0,0,0,0,1,0,0,"Kcnj9"
"6095",0,0,0,0,0,0,2,1,"Kcnk1"
"6096",0,0,0,0,0,3,5,1,"Kcnk10"
"6097",0,0,0,5,0,0,0,1,"Kcnk12"
"6098",0,0,0,2,7,0,0,0,"Kcnk13"
"6099",3,0,0,0,0,3,1,2,"Kcnk2"
"6100",0,0,0,0,0,0,0,1,"Kcnk3"
"6101",0,0,0,0,0,0,0,0,"Kcnk4"
"6102",0,1,0,0,0,0,0,0,"Kcnk5"
"6103",0,0,0,5,0,0,2,0,"Kcnk6"
"6104",0,0,0,0,0,5,0,2,"Kcnk9"
"6105",4,0,0,0,0,9,0,0,"Kcnma1"
"6106",0,0,0,0,0,0,0,0,"Kcnmb2"
"6107",0,0,4,0,5,6,7,9,"Kcnmb4"
"6108",0,0,1,0,0,0,0,0,"Kcnn1"
"6109",1,0,0,0,0,2,0,1,"Kcnn2"
"6110",5,0,0,0,0,0,0,1,"Kcnn3"
"6111",0,0,0,0,0,0,0,0,"Kcnq1"
"6112",0,0,0,0,0,5,4,2,"Kcnq2"
"6113",0,0,0,0,0,0,2,0,"Kcnq3"
"6114",0,0,0,0,0,1,0,1,"Kcnq4"
"6115",0,0,0,0,0,0,0,0,"Kcnq5"
"6116",0,0,0,0,0,0,0,1,"Kcns1"
"6117",0,0,0,0,0,0,0,0,"Kcns2"
"6118",1,0,0,0,0,6,0,3,"Kcnt1"
"6119",0,0,0,0,0,1,1,0,"Kcnt2"
"6120",0,0,0,0,0,0,0,0,"Kcnv1"
"6121",0,2,0,0,0,0,0,1,"Kcp"
"6122",2,0,0,0,0,3,0,0,"Kctd1"
"6123",5,21,2,2,1,2,5,4,"Kctd10"
"6124",0,3,2,21,0,8,9,10,"Kctd12"
"6125",0,9,0,0,0,0,1,0,"Kctd12b"
"6126",1,0,6,2,8,14,3,3,"Kctd13"
"6127",1,0,0,0,0,5,1,0,"Kctd15"
"6128",0,0,0,0,0,13,0,0,"Kctd16"
"6129",6,7,1,2,0,10,8,3,"Kctd17"
"6130",0,0,1,0,3,2,0,1,"Kctd18"
"6131",1,0,3,3,0,3,2,6,"Kctd2"
"6132",6,6,6,6,0,13,6,0,"Kctd20"
"6133",3,0,0,1,3,0,1,1,"Kctd21"
"6134",3,0,1,0,3,3,1,7,"Kctd3"
"6135",0,0,0,0,0,0,1,4,"Kctd4"
"6136",10,2,2,1,5,7,7,5,"Kctd5"
"6137",6,0,1,2,0,4,4,0,"Kctd6"
"6138",4,0,0,0,0,0,0,1,"Kctd7"
"6139",0,0,0,0,0,0,0,0,"Kctd8"
"6140",1,0,0,0,0,0,1,3,"Kctd9"
"6141",2,5,0,0,0,0,2,1,"Kdelc1"
"6142",1,0,0,0,0,0,0,0,"Kdelc2"
"6143",7,6,10,3,8,9,10,17,"Kdelr1"
"6144",10,4,5,4,2,5,7,5,"Kdelr2"
"6145",0,0,0,0,0,0,0,0,"Kdelr3"
"6146",3,1,3,1,0,15,2,10,"Kdm1a"
"6147",4,0,2,0,0,2,1,1,"Kdm1b"
"6148",5,5,1,1,0,8,2,1,"Kdm2a"
"6149",0,0,0,1,0,4,1,3,"Kdm2b"
"6150",8,9,4,1,0,2,5,5,"Kdm3a"
"6151",2,3,2,3,0,2,0,2,"Kdm3b"
"6152",4,2,0,1,2,1,5,2,"Kdm4a"
"6153",5,1,1,0,2,1,0,4,"Kdm4b"
"6154",0,2,0,0,0,1,0,0,"Kdm4c"
"6155",1,3,0,0,0,1,6,1,"Kdm5a"
"6156",5,0,2,0,2,2,4,4,"Kdm5b"
"6157",4,5,2,1,0,7,2,4,"Kdm5c"
"6158",0,0,2,0,0,0,0,0,"Kdm5d"
"6159",4,1,2,0,0,7,1,0,"Kdm6a"
"6160",2,4,1,7,1,2,1,3,"Kdm6b"
"6161",1,64,0,0,0,0,0,5,"Kdr"
"6162",2,0,0,0,2,3,6,0,"Kdsr"
"6163",0,1,1,0,5,2,1,6,"Keap1"
"6164",3,9,5,2,9,17,10,10,"Khdrbs1"
"6165",0,0,2,0,0,2,0,0,"Khdrbs2"
"6166",2,0,3,1,3,17,14,32,"Khdrbs3"
"6167",2,1,3,8,0,0,1,2,"Khk"
"6168",1,0,0,1,0,0,1,0,"Khnyn"
"6169",0,0,3,1,3,10,2,4,"Khsrp"
"6170",7,2,0,0,0,15,7,19,"Kidins220"
"6171",0,0,0,0,0,0,0,0,"Kif11"
"6172",1,1,1,0,0,0,7,2,"Kif13a"
"6173",1,0,0,0,2,0,2,5,"Kif13b"
"6174",0,0,0,0,0,0,0,3,"Kif15"
"6175",0,0,0,0,0,0,0,2,"Kif18a"
"6176",0,0,0,0,0,0,4,0,"Kif18b"
"6177",0,0,22,0,1,0,0,0,"Kif19a"
"6178",18,0,18,1,39,23,4,74,"Kif1a"
"6179",27,1,17,0,2,18,13,12,"Kif1b"
"6180",4,3,2,0,5,0,1,9,"Kif1c"
"6181",0,0,0,0,0,0,0,0,"Kif20a"
"6182",0,0,0,0,0,0,0,0,"Kif20b"
"6183",3,0,2,0,2,5,0,1,"Kif21a"
"6184",10,0,4,3,0,8,5,20,"Kif21b"
"6185",1,1,0,0,0,0,0,0,"Kif22"
"6186",0,0,0,0,0,0,0,1,"Kif23"
"6187",0,0,0,0,0,0,0,0,"Kif24"
"6188",0,2,0,0,0,0,2,2,"Kif26a"
"6189",0,0,0,0,0,1,0,0,"Kif26b"
"6190",3,3,0,0,0,3,2,8,"Kif2a"
"6191",0,0,0,0,0,0,3,0,"Kif2c"
"6192",5,0,1,0,5,7,4,5,"Kif3a"
"6193",5,2,1,2,0,6,1,6,"Kif3b"
"6194",4,0,5,0,2,5,5,2,"Kif3c"
"6195",0,0,0,0,0,0,0,0,"Kif4"
"6196",0,0,7,2,43,29,11,21,"Kif5a"
"6197",3,6,10,1,4,3,3,8,"Kif5b"
"6198",2,0,3,0,0,15,3,50,"Kif5c"
"6199",0,0,0,0,0,0,1,0,"Kif7"
"6200",3,0,6,0,1,11,16,5,"Kifap3"
"6201",1,0,0,0,0,0,1,0,"Kifc1"
"6202",0,0,2,3,2,22,2,5,"Kifc2"
"6203",10,4,5,0,0,2,3,2,"Kifc3"
"6204",0,0,0,0,0,0,4,7,"Kifc5b"
"6205",2,1,0,0,0,1,4,0,"Kin"
"6206",0,0,0,0,0,0,0,0,"Kirrel"
"6207",0,0,0,0,0,0,0,0,"Kirrel2"
"6208",4,0,3,0,1,3,3,2,"Kirrel3"
"6209",0,5,0,0,0,8,0,1,"Kit"
"6210",0,57,0,0,0,1,0,5,"Kitl"
"6211",6,5,17,2,34,66,18,18,"Klc1"
"6212",2,2,0,1,7,7,2,2,"Klc2"
"6213",0,0,0,0,0,0,0,0,"Klc3"
"6214",0,1,0,1,0,4,1,8,"Klc4"
"6215",11,5,2,3,0,8,1,1,"Klf10"
"6216",5,10,5,0,0,3,3,9,"Klf11"
"6217",0,1,1,0,0,2,0,2,"Klf12"
"6218",1,4,5,0,2,5,2,4,"Klf13"
"6219",1,0,0,0,0,0,3,0,"Klf15"
"6220",1,2,0,4,0,10,0,3,"Klf16"
"6221",66,25,1,96,0,9,6,14,"Klf2"
"6222",1,14,2,3,1,0,1,2,"Klf3"
"6223",53,31,1,4,2,8,7,4,"Klf4"
"6224",0,0,0,0,0,0,0,1,"Klf5"
"6225",94,44,6,8,3,7,11,28,"Klf6"
"6226",9,1,0,0,0,8,0,0,"Klf7"
"6227",0,0,0,0,0,4,0,1,"Klf8"
"6228",8,2,1,0,3,5,3,8,"Klf9"
"6229",0,0,0,0,0,1,0,0,"Klhdc1"
"6230",2,2,1,2,0,3,9,10,"Klhdc10"
"6231",7,2,3,0,2,17,11,13,"Klhdc2"
"6232",2,7,4,5,1,10,5,10,"Klhdc3"
"6233",3,1,1,3,0,1,2,8,"Klhdc4"
"6234",0,0,0,0,0,0,0,1,"Klhdc5"
"6235",0,0,0,0,0,0,0,0,"Klhdc8a"
"6236",0,0,0,4,0,4,0,3,"Klhdc8b"
"6237",0,0,0,0,0,0,0,0,"Klhdc9"
"6238",0,0,0,0,0,5,0,0,"Klhl1"
"6239",0,0,1,0,0,3,0,4,"Klhl11"
"6240",1,0,1,0,0,1,2,0,"Klhl12"
"6241",2,1,3,0,0,0,12,4,"Klhl13"
"6242",2,0,0,0,0,0,5,0,"Klhl15"
"6243",7,0,2,0,2,1,1,2,"Klhl17"
"6244",0,1,1,2,0,1,1,5,"Klhl18"
"6245",4,4,18,2,30,6,0,8,"Klhl2"
"6246",2,3,2,0,0,3,0,0,"Klhl20"
"6247",0,0,6,1,0,2,1,3,"Klhl21"
"6248",1,2,0,1,3,4,1,5,"Klhl22"
"6249",3,0,7,0,0,6,6,5,"Klhl23"
"6250",3,1,0,1,1,2,2,1,"Klhl24"
"6251",1,1,1,1,0,1,1,2,"Klhl25"
"6252",0,0,0,0,0,1,2,3,"Klhl26"
"6253",2,0,0,0,0,3,1,0,"Klhl28"
"6254",0,0,0,0,0,0,0,0,"Klhl29"
"6255",0,0,0,0,0,0,0,0,"Klhl3"
"6256",2,0,0,0,0,1,0,3,"Klhl32"
"6257",0,0,0,0,0,1,0,0,"Klhl34"
"6258",0,0,0,1,0,1,1,2,"Klhl36"
"6259",0,15,1,0,1,0,0,3,"Klhl4"
"6260",4,4,19,1,5,1,26,19,"Klhl5"
"6261",0,5,0,14,0,0,0,2,"Klhl6"
"6262",4,1,2,3,1,7,8,6,"Klhl7"
"6263",0,0,0,0,0,5,0,0,"Klhl8"
"6264",0,8,1,1,0,1,12,8,"Klhl9"
"6265",0,0,0,0,1,0,0,0,"Klk6"
"6266",0,5,0,5,0,0,0,0,"Klk8"
"6267",1,0,11,2,5,7,3,2,"Klraq1"
"6268",13,0,0,0,0,0,0,0,"Klri1"
"6269",0,0,10,0,12,0,0,0,"Kndc1"
"6270",0,0,0,0,0,0,0,0,"Kntc1"
"6271",4,3,6,0,1,0,6,3,"Kpna1"
"6272",4,0,0,0,0,0,2,3,"Kpna2"
"6273",3,2,2,0,0,7,7,2,"Kpna3"
"6274",5,4,0,1,0,4,1,8,"Kpna4"
"6275",4,4,2,1,1,6,2,1,"Kpna6"
"6276",10,10,4,1,4,3,11,16,"Kpnb1"
"6277",1,2,1,0,2,1,1,2,"Kptn"
"6278",4,1,2,1,0,10,7,4,"Kras"
"6279",1,0,3,0,0,4,1,2,"Krba1"
"6280",1,5,2,0,0,1,4,2,"Krcc1"
"6281",0,0,0,0,0,2,0,0,"Kremen1"
"6282",1,0,1,1,0,0,2,3,"Kri1"
"6283",1,0,0,0,0,0,0,5,"Krit1"
"6284",3,0,5,0,0,1,2,2,"Krr1"
"6285",0,0,0,0,0,1,0,0,"Krt1"
"6286",0,0,0,0,0,4,2,0,"Krt10"
"6287",0,0,0,0,0,1,0,2,"Krt222"
"6288",8,14,13,5,10,22,16,6,"Krtcap2"
"6289",2,1,1,1,0,2,2,0,"Ksr1"
"6290",0,0,0,0,0,0,0,0,"Ksr2"
"6291",1,14,0,1,0,1,1,2,"Kti12"
"6292",12,0,4,0,0,6,10,5,"Ktn1"
"6293",0,0,0,0,0,11,2,18,"L1cam"
"6294",2,0,0,0,0,1,1,0,"L2hgdh"
"6295",0,0,0,0,0,2,0,0,"L3mbtl1"
"6296",0,0,0,1,2,0,3,1,"L3mbtl2"
"6297",1,0,0,0,0,1,0,0,"L3mbtl3"
"6298",0,0,0,0,0,0,0,0,"LOC100504703"
"6299",0,0,0,0,0,0,2,0,"LOC100616095"
"6300",2,0,8,0,2,0,3,4,"LOC106740"
"6301",0,0,0,0,0,0,0,0,"LOC547349"
"6302",0,0,0,0,0,0,0,0,"LOC626082"
"6303",3,0,0,0,0,0,6,0,"Lace1"
"6304",1,0,0,2,0,3,1,1,"Lactb"
"6305",0,0,0,0,0,0,1,3,"Lactb2"
"6306",0,0,1,0,0,0,7,0,"Lad1"
"6307",0,0,0,102,0,0,7,1,"Lag3"
"6308",1,12,1,0,0,2,5,7,"Lage3"
"6309",0,0,0,15,0,0,0,0,"Lair1"
"6310",0,3,0,0,0,0,0,0,"Lama1"
"6311",0,0,0,0,0,0,0,0,"Lama2"
"6312",1,7,0,0,0,0,1,1,"Lama4"
"6313",2,2,0,0,0,0,0,0,"Lama5"
"6314",0,23,0,0,0,1,1,4,"Lamb1"
"6315",9,7,0,4,0,0,3,2,"Lamb2"
"6316",7,15,6,0,2,0,5,2,"Lamc1"
"6317",0,7,0,0,0,0,0,2,"Lamc3"
"6318",78,21,133,64,119,45,92,25,"Lamp1"
"6319",6,4,18,12,19,7,22,7,"Lamp2"
"6320",1,4,3,11,4,4,3,12,"Lamtor2"
"6321",0,1,1,0,0,1,4,2,"Lamtor3"
"6322",0,0,3,1,6,7,1,6,"Lancl1"
"6323",3,2,2,0,0,6,2,2,"Lancl2"
"6324",16,1,12,10,1,1,4,6,"Lap3"
"6325",56,52,22,19,5,33,36,52,"Laptm4a"
"6326",4,7,8,2,2,3,7,12,"Laptm4b"
"6327",0,0,0,210,6,0,22,6,"Laptm5"
"6328",3,1,4,0,2,5,2,10,"Large"
"6329",5,0,0,1,1,1,2,5,"Larp1"
"6330",0,0,0,0,0,0,0,1,"Larp1b"
"6331",3,3,0,0,0,4,0,0,"Larp4"
"6332",3,0,1,0,0,0,1,8,"Larp4b"
"6333",0,0,7,0,2,3,4,0,"Larp6"
"6334",1,0,0,0,0,0,0,5,"Larp7"
"6335",8,4,3,0,2,1,7,5,"Lars"
"6336",0,2,1,0,1,0,0,2,"Lars2"
"6337",3,2,1,0,0,4,0,7,"Las1l"
"6338",18,7,2,20,3,11,17,15,"Lasp1"
"6339",11,0,2,0,3,9,11,5,"Lass1"
"6340",8,19,30,4,67,2,5,0,"Lass2"
"6341",2,1,0,0,0,3,2,2,"Lass4"
"6342",7,5,12,4,13,6,4,8,"Lass5"
"6343",0,0,0,0,0,2,3,0,"Lass6"
"6344",0,0,0,0,0,0,0,0,"Lat2"
"6345",4,2,3,2,0,4,2,1,"Lats1"
"6346",0,4,0,1,2,0,0,0,"Lats2"
"6347",0,0,0,1,0,3,0,1,"Layn"
"6348",8,3,8,3,3,4,30,6,"Lbh"
"6349",6,4,3,0,1,0,5,5,"Lbr"
"6350",1,0,0,0,0,2,2,0,"Lca5"
"6351",13,0,0,0,0,0,5,3,"Lcat"
"6352",6,1,3,0,0,2,1,1,"Lclat1"
"6353",2,1,3,1,4,0,5,6,"Lcmt1"
"6354",0,0,0,0,0,0,0,0,"Lcmt2"
"6355",0,0,0,1,0,0,0,0,"Lcn2"
"6356",0,0,0,0,0,0,0,0,"Lcor"
"6357",1,3,5,0,4,0,2,5,"Lcorl"
"6358",0,10,0,7,0,0,1,1,"Lcp1"
"6359",0,11,0,8,0,0,0,5,"Lcp2"
"6360",6,3,4,20,5,9,3,3,"Ldb1"
"6361",0,7,0,0,0,0,0,2,"Ldb2"
"6362",0,0,0,0,1,0,0,0,"Ldb3"
"6363",12,20,7,15,8,20,7,26,"Ldha"
"6364",15,1,3,31,3,8,28,26,"Ldhb"
"6365",0,0,3,0,0,2,0,0,"Ldhd"
"6366",15,0,6,0,3,7,4,2,"Ldlr"
"6367",10,25,4,0,0,2,3,2,"Ldlrad3"
"6368",0,6,8,2,0,0,0,0,"Ldlrap1"
"6369",0,0,2,0,0,6,2,4,"Ldoc1l"
"6370",0,4,0,0,0,0,0,0,"Lef1"
"6371",0,0,0,0,0,0,0,0,"Lefty1"
"6372",0,0,0,0,0,0,0,0,"Lefty2"
"6373",8,3,3,3,3,6,3,6,"Lemd2"
"6374",0,2,0,0,0,7,0,0,"Lemd3"
"6375",2,0,0,0,0,0,0,0,"Lenep"
"6376",0,0,1,0,0,0,1,0,"Leng1"
"6377",27,0,11,1,0,32,10,19,"Leng8"
"6378",0,2,0,0,0,0,0,0,"Leng9"
"6379",1,0,0,0,0,4,5,2,"Leo1"
"6380",0,0,0,0,0,0,0,0,"Lepr"
"6381",0,1,3,0,2,1,0,0,"Lepre1"
"6382",0,0,0,0,0,0,2,0,"Leprel1"
"6383",5,0,2,1,0,5,2,3,"Leprel2"
"6384",1,0,0,0,5,0,0,2,"Leprel4"
"6385",1,33,9,10,4,3,18,8,"Leprot"
"6386",1,3,5,6,1,4,2,4,"Leprotl1"
"6387",0,1,5,3,0,4,0,13,"Letm1"
"6388",1,0,0,0,0,1,0,0,"Letm2"
"6389",13,1,3,9,3,1,2,3,"Letmd1"
"6390",13,0,0,23,0,1,3,1,"Lfng"
"6391",1,2,0,2,0,2,2,1,"Lgals1"
"6392",0,0,0,4,0,0,0,0,"Lgals3"
"6393",2,1,0,6,0,2,0,0,"Lgals3bp"
"6394",0,0,0,0,0,0,0,2,"Lgals4"
"6395",10,8,0,1,0,0,0,5,"Lgals8"
"6396",0,19,0,44,0,1,4,3,"Lgals9"
"6397",0,0,0,0,0,4,0,3,"Lgi1"
"6398",0,0,0,0,0,2,1,6,"Lgi2"
"6399",4,0,54,0,54,0,1,1,"Lgi3"
"6400",1,0,0,2,0,0,1,1,"Lgi4"
"6401",8,6,58,177,17,8,19,12,"Lgmn"
"6402",4,0,0,0,0,2,1,1,"Lgr4"
"6403",0,0,0,0,0,0,0,0,"Lgr5"
"6404",1,0,0,0,0,0,0,4,"Lgr6"
"6405",6,1,0,0,0,2,2,5,"Lhfp"
"6406",7,5,3,12,0,5,8,1,"Lhfpl2"
"6407",0,0,7,0,0,3,39,11,"Lhfpl3"
"6408",0,0,1,0,0,19,2,6,"Lhfpl4"
"6409",0,0,0,0,0,1,0,0,"Lhfpl5"
"6410",1,3,4,2,3,3,1,3,"Lhpp"
"6411",0,0,0,0,0,8,0,0,"Lhx1"
"6412",6,0,0,0,0,9,1,7,"Lhx2"
"6413",0,0,0,0,0,16,0,0,"Lhx5"
"6414",0,0,0,0,0,6,0,1,"Lhx6"
"6415",0,0,0,0,0,0,0,0,"Lhx8"
"6416",0,0,0,0,0,1,0,0,"Lhx9"
"6417",1,1,1,0,0,0,0,3,"Lias"
"6418",0,1,0,0,0,8,0,0,"Lifr"
"6419",0,6,0,0,0,1,3,4,"Lig1"
"6420",2,0,0,0,1,0,1,4,"Lig3"
"6421",6,0,0,0,0,0,0,0,"Lig4"
"6422",0,0,0,0,0,0,0,0,"Lilrb4"
"6423",0,6,4,3,1,1,3,1,"Lima1"
"6424",13,2,5,0,4,5,0,5,"Limch1"
"6425",3,0,1,0,0,0,4,3,"Limd1"
"6426",0,3,0,9,0,0,0,2,"Limd2"
"6427",3,2,0,0,0,7,5,4,"Lime1"
"6428",2,0,3,6,1,7,0,2,"Limk1"
"6429",3,0,3,4,1,16,4,12,"Limk2"
"6430",14,13,1,2,0,3,6,5,"Lims1"
"6431",0,4,43,0,6,0,10,7,"Lims2"
"6432",0,0,0,0,0,0,0,0,"Lin28b"
"6433",0,2,1,2,0,1,1,1,"Lin37"
"6434",0,0,4,0,0,2,0,0,"Lin52"
"6435",1,0,1,0,0,0,2,2,"Lin54"
"6436",0,0,0,0,0,1,0,2,"Lin7a"
"6437",0,0,0,0,1,2,5,5,"Lin7b"
"6438",21,3,6,4,0,6,6,12,"Lin7c"
"6439",0,5,0,0,0,2,1,3,"Lin9"
"6440",0,0,3,0,1,3,4,6,"Lingo1"
"6441",0,0,0,0,0,6,0,1,"Lingo2"
"6442",0,0,4,0,0,0,0,0,"Lingo3"
"6443",0,0,0,0,0,2,0,0,"Lins"
"6444",1,10,3,16,2,4,5,0,"Lipa"
"6445",0,0,0,0,0,0,0,0,"Lipc"
"6446",2,5,0,3,0,2,2,0,"Lipe"
"6447",0,0,0,0,0,0,0,0,"Lipg"
"6448",0,0,0,0,0,0,0,0,"Liph"
"6449",0,0,0,0,0,0,0,0,"Lipo1"
"6450",0,0,0,0,0,0,0,0,"Lipt2"
"6451",7,14,6,10,20,0,7,12,"Litaf"
"6452",1,0,0,0,0,3,6,0,"Lix1"
"6453",7,2,2,0,0,2,1,5,"Lix1l"
"6454",7,5,3,3,2,2,8,4,"Llgl1"
"6455",0,4,0,1,0,0,3,1,"Llph"
"6456",2,6,0,4,0,2,6,2,"Lman1"
"6457",2,3,9,6,7,5,4,5,"Lman2"
"6458",13,1,5,3,2,7,2,0,"Lman2l"
"6459",1,1,0,0,0,1,1,2,"Lmbr1"
"6460",2,0,3,1,0,4,0,0,"Lmbr1l"
"6461",3,3,10,1,6,3,12,5,"Lmbrd1"
"6462",1,0,5,0,0,3,0,0,"Lmbrd2"
"6463",6,0,1,0,0,8,5,0,"Lmcd1"
"6464",1,3,14,0,8,0,5,1,"Lmf1"
"6465",7,3,1,2,1,0,3,3,"Lmf2"
"6466",0,0,0,0,0,2,0,0,"Lmln"
"6467",9,4,1,8,4,40,3,12,"Lmna"
"6468",4,3,0,0,0,7,5,3,"Lmnb1"
"6469",2,1,3,0,0,0,2,3,"Lmnb2"
"6470",0,0,0,0,0,2,1,0,"Lmo1"
"6471",0,28,1,10,0,0,3,6,"Lmo2"
"6472",0,0,0,0,0,1,2,5,"Lmo3"
"6473",12,3,7,0,1,10,11,3,"Lmo4"
"6474",0,0,0,0,0,0,0,0,"Lmo7"
"6475",4,0,0,0,0,6,3,4,"Lmtk2"
"6476",2,0,0,0,0,10,4,2,"Lmtk3"
"6477",0,0,3,0,0,1,4,1,"Lnp"
"6478",0,3,1,0,0,0,0,2,"Lnpep"
"6479",2,0,1,0,0,0,15,0,"Lnx1"
"6480",0,0,0,0,0,0,0,1,"Lnx2"
"6481",4,0,1,0,4,2,1,0,"Loh12cr1"
"6482",3,1,0,1,3,3,10,5,"Lonp1"
"6483",10,1,3,2,3,1,7,6,"Lonp2"
"6484",0,0,0,1,0,0,0,0,"Lonrf1"
"6485",0,0,1,0,0,8,2,5,"Lonrf2"
"6486",5,1,0,1,0,0,1,0,"Lonrf3"
"6487",0,0,0,0,0,0,0,0,"Lor"
"6488",0,0,0,0,0,0,0,0,"Lox"
"6489",2,0,0,0,0,0,0,1,"Loxl1"
